Month,Symbol,Close,Volume,Date,
02/2020,HST,16.35,6575400,03/02/2020,
03/2020,HST,14.97,10950500,02/03/2020,
04/2020,HST,10.28,12319100,01/04/2020,
05/2020,HST,11.44,8277300,01/05/2020,
06/2020,HST,12.25,11424700,01/06/2020,
07/2020,HST,10.89,17424800,01/07/2020,
08/2020,HST,10.31,9114300,03/08/2020,
09/2020,HST,11.28,7919200,01/09/2020,
10/2020,HST,11.14,10430100,01/10/2020,
11/2020,HST,10.94,13350000,02/11/2020,
12/2020,HST,14.51,7773600,01/12/2020,
01/2020,HWM,31.54,3037000,02/01/2020,
02/2020,HWM,30.06,2574700,03/02/2020,
03/2020,HWM,29.95,7372000,02/03/2020,
04/2020,HWM,13.2,2531000,01/04/2020,
05/2020,HWM,12.54,2455800,01/05/2020,
06/2020,HWM,13.41,2301800,01/06/2020,
07/2020,HWM,15.28,4367800,01/07/2020,
08/2020,HWM,15.13,3047000,03/08/2020,
09/2020,HWM,17.54,1640200,01/09/2020,
10/2020,HWM,17.23,2578000,01/10/2020,
11/2020,HWM,17.85,2237700,02/11/2020,
12/2020,HWM,23.77,6321800,01/12/2020,
01/2020,HPQ,20.79,7194700,02/01/2020,
02/2020,HPQ,21.3,8202900,03/02/2020,
03/2020,HPQ,21.86,15428100,02/03/2020,
04/2020,HPQ,14.84,18685400,01/04/2020,
05/2020,HPQ,14.71,9405800,01/05/2020,
06/2020,HPQ,15.13,19564600,01/06/2020,
07/2020,HPQ,17,11761700,01/07/2020,
08/2020,HPQ,17.77,7614300,03/08/2020,
09/2020,HPQ,19.26,12850600,01/09/2020,
10/2020,HPQ,19,10634200,01/10/2020,
11/2020,HPQ,18.41,7499100,02/11/2020,
12/2020,HPQ,22.38,11564600,01/12/2020,
01/2020,HUM,363.24,678000,02/01/2020,
02/2020,HUM,333.09,1354700,03/02/2020,
03/2020,HUM,345.36,1856200,02/03/2020,
04/2020,HUM,298.75,1607700,01/04/2020,
05/2020,HUM,372.24,1089500,01/05/2020,
06/2020,HUM,401.5,733900,01/06/2020,
07/2020,HUM,391.55,870100,01/07/2020,
08/2020,HUM,394.55,446400,03/08/2020,
09/2020,HUM,414.85,597400,01/09/2020,
10/2020,HUM,415.36,541300,01/10/2020,
11/2020,HUM,408.58,1079000,02/11/2020,
12/2020,HUM,405.72,1070800,01/12/2020,
01/2020,HBAN,14.99,9975100,02/01/2020,
02/2020,HBAN,13.72,12078600,03/02/2020,
03/2020,HBAN,12.94,19653100,02/03/2020,
04/2020,HBAN,7.45,10230600,01/04/2020,
05/2020,HBAN,8.57,12221100,01/05/2020,
06/2020,HBAN,9.1,7419500,01/06/2020,
07/2020,HBAN,8.64,18734100,01/07/2020,
08/2020,HBAN,9.27,7791200,03/08/2020,
09/2020,HBAN,9.44,6877000,01/09/2020,
10/2020,HBAN,9.15,7566700,01/10/2020,
11/2020,HBAN,10.81,10387800,02/11/2020,
12/2020,HBAN,12.5,7614500,01/12/2020,
01/2020,HII,255.85,204800,02/01/2020,
02/2020,HII,261.35,272600,03/02/2020,
03/2020,HII,209.64,924100,02/03/2020,
04/2020,HII,173.14,402100,01/04/2020,
05/2020,HII,185.67,432000,01/05/2020,
06/2020,HII,195.53,353400,01/06/2020,
07/2020,HII,173.73,278200,01/07/2020,
08/2020,HII,175.34,224300,03/08/2020,
09/2020,HII,150.33,740400,01/09/2020,
10/2020,HII,139.98,364200,01/10/2020,
11/2020,HII,149.5,397300,02/11/2020,
12/2020,HII,164.42,373600,01/12/2020,
01/2020,IEX,173.3,326500,02/01/2020,
02/2020,IEX,165.06,382700,03/02/2020,
03/2020,IEX,153.04,1001400,02/03/2020,
04/2020,IEX,133.2,1031200,01/04/2020,
05/2020,IEX,151.29,362400,01/05/2020,
06/2020,IEX,158.12,361100,01/06/2020,
07/2020,IEX,155.84,264100,01/07/2020,
08/2020,IEX,166.29,350800,03/08/2020,
09/2020,IEX,182.08,234200,01/09/2020,
10/2020,IEX,178.12,351700,01/10/2020,
11/2020,IEX,178.76,648900,02/11/2020,
12/2020,IEX,195.14,552700,01/12/2020,
01/2020,IDXX,265.02,445500,02/01/2020,
02/2020,IDXX,275.77,569600,03/02/2020,
03/2020,IDXX,261.99,700700,02/03/2020,
04/2020,IDXX,230.66,940600,01/04/2020,
05/2020,IDXX,270.75,547000,01/05/2020,
06/2020,IDXX,312.19,420000,01/06/2020,
07/2020,IDXX,334.54,374400,01/07/2020,
08/2020,IDXX,391.99,651700,03/08/2020,
09/2020,IDXX,398.49,400600,01/09/2020,
10/2020,IDXX,394.78,382900,01/10/2020,
11/2020,IDXX,431.05,552200,02/11/2020,
12/2020,IDXX,467.86,386700,01/12/2020,
01/2020,INFO,75.79,1930600,02/01/2020,
02/2020,INFO,79.66,2113500,03/02/2020,
03/2020,INFO,73.49,3649900,02/03/2020,
04/2020,INFO,58.3,3652900,01/04/2020,
05/2020,INFO,65.3,1946800,01/05/2020,
06/2020,INFO,69.92,1157800,01/06/2020,
07/2020,INFO,75.84,2622800,01/07/2020,
08/2020,INFO,81.55,1181800,03/08/2020,
09/2020,INFO,81.15,1770300,01/09/2020,
10/2020,INFO,78.56,2398300,01/10/2020,
11/2020,INFO,82.32,2766400,02/11/2020,
12/2020,INFO,93.6,5808500,01/12/2020,
01/2020,ITW,181.68,1257500,02/01/2020,
02/2020,ITW,176.46,1898000,03/02/2020,
03/2020,ITW,173.28,1950800,02/03/2020,
04/2020,ITW,137.27,1962800,01/04/2020,
05/2020,ITW,159.45,1946900,01/05/2020,
06/2020,ITW,171.23,787200,01/06/2020,
07/2020,ITW,172.44,940900,01/07/2020,
08/2020,ITW,185.92,1001500,03/08/2020,
09/2020,ITW,201.02,713700,01/09/2020,
10/2020,ITW,190.9,1218500,01/10/2020,
11/2020,ITW,202.08,1321300,02/11/2020,
12/2020,ITW,210.06,1810800,01/12/2020,
01/2020,ILMN,327,813900,02/01/2020,
02/2020,ILMN,293.41,1040000,03/02/2020,
03/2020,ILMN,278.28,1768200,02/03/2020,
04/2020,ILMN,256.46,1915300,01/04/2020,
05/2020,ILMN,305.88,1009900,01/05/2020,
06/2020,ILMN,365.41,617000,01/06/2020,
07/2020,ILMN,368.55,624700,01/07/2020,
08/2020,ILMN,397.86,1033000,03/08/2020,
09/2020,ILMN,347.84,962400,01/09/2020,
10/2020,ILMN,309.61,1783500,01/10/2020,
11/2020,ILMN,292.88,1572100,02/11/2020,
12/2020,ILMN,334.34,2119200,01/12/2020,
01/2020,INCY,85.97,1679600,02/01/2020,
02/2020,INCY,72.94,1258200,03/02/2020,
03/2020,INCY,79.06,2261300,02/03/2020,
04/2020,INCY,74.18,1966300,01/04/2020,
05/2020,INCY,97.3,1279300,01/05/2020,
06/2020,INCY,101.75,1345200,01/06/2020,
07/2020,INCY,102.65,1312600,01/07/2020,
08/2020,INCY,101.79,1942800,03/08/2020,
09/2020,INCY,92.97,980400,01/09/2020,
10/2020,INCY,92.43,1280500,01/10/2020,
11/2020,INCY,84.44,983900,02/11/2020,
12/2020,INCY,85.42,886500,01/12/2020,
01/2020,IR,36.88,917100,02/01/2020,
02/2020,IR,35.77,583700,03/02/2020,
03/2020,IR,32.8,38314900,02/03/2020,
04/2020,IR,23.79,7902900,01/04/2020,
05/2020,IR,28.13,1507800,01/05/2020,
06/2020,IR,28.76,2916700,01/06/2020,
07/2020,IR,28.04,3287100,01/07/2020,
08/2020,IR,32.63,2969600,03/08/2020,
09/2020,IR,36.21,1895400,01/09/2020,
10/2020,IR,35.57,1420800,01/10/2020,
11/2020,IR,35.98,2145500,02/11/2020,
12/2020,IR,44.8,2909300,01/12/2020,
01/2020,INTC,60.84,18056000,02/01/2020,
02/2020,INTC,64.42,16646600,03/02/2020,
03/2020,INTC,58.18,43140300,02/03/2020,
04/2020,INTC,51.88,29586600,01/04/2020,
05/2020,INTC,57.47,21194800,01/05/2020,
06/2020,INTC,61.86,14317700,01/06/2020,
07/2020,INTC,58.81,14748100,01/07/2020,
08/2020,INTC,48.3,31767100,03/08/2020,
09/2020,INTC,50.79,30472800,01/09/2020,
10/2020,INTC,52.24,22127600,01/10/2020,
11/2020,INTC,44.46,33856700,02/11/2020,
12/2020,INTC,49.56,57768000,01/12/2020,
01/2020,ICE,92.67,3045300,02/01/2020,
02/2020,ICE,100.04,1920000,03/02/2020,
03/2020,ICE,93.4,7056100,02/03/2020,
04/2020,ICE,79.31,3229100,01/04/2020,
05/2020,ICE,88.67,3026200,01/05/2020,
06/2020,ICE,97.62,2137300,01/06/2020,
07/2020,ICE,93.3,2304000,01/07/2020,
08/2020,ICE,96.28,2873300,03/08/2020,
09/2020,ICE,106.52,2670700,01/09/2020,
10/2020,ICE,101.43,2239200,01/10/2020,
11/2020,ICE,94.66,3016600,02/11/2020,
12/2020,ICE,107.16,4498900,01/12/2020,
01/2020,IBM,129.46,3293436,02/01/2020,
02/2020,IBM,139.84,9295488,03/02/2020,
03/2020,IBM,128.39,8923844,02/03/2020,
04/2020,IBM,100.52,6394093,01/04/2020,
05/2020,IBM,116.51,5152073,01/05/2020,
06/2020,IBM,119.4,3003798,01/06/2020,
07/2020,IBM,113.33,4869967,01/07/2020,
08/2020,IBM,118.84,3688301,03/08/2020,
09/2020,IBM,117.97,3300444,01/09/2020,
10/2020,IBM,115.76,3359438,01/10/2020,
11/2020,IBM,107.94,5555829,02/11/2020,
12/2020,IBM,117.74,5553319,01/12/2020,
01/2020,IP,43.11,3449002,02/01/2020,
02/2020,IP,39.06,3767280,03/02/2020,
03/2020,IP,36.2,4860979,02/03/2020,
04/2020,IP,28.55,4211539,01/04/2020,
05/2020,IP,32.11,2891011,01/05/2020,
06/2020,IP,32.89,2840112,01/06/2020,
07/2020,IP,32.96,2474736,01/07/2020,
08/2020,IP,33.56,4006992,03/08/2020,
09/2020,IP,35.53,3488074,01/09/2020,
10/2020,IP,37.83,2873693,01/10/2020,
11/2020,IP,42.66,2827440,02/11/2020,
12/2020,IP,47.21,2678544,01/12/2020,
01/2020,IPG,22.71,4513100,02/01/2020,
02/2020,IPG,22.78,3338800,03/02/2020,
03/2020,IPG,21.79,7042800,02/03/2020,
04/2020,IPG,14.54,6307500,01/04/2020,
05/2020,IPG,16.43,4167100,01/05/2020,
06/2020,IPG,17.47,2921800,01/06/2020,
07/2020,IPG,17.06,3558800,01/07/2020,
08/2020,IPG,18.42,3365900,03/08/2020,
09/2020,IPG,17.74,2859500,01/09/2020,
10/2020,IPG,16.77,3597200,01/10/2020,
11/2020,IPG,18.92,3856500,02/11/2020,
12/2020,IPG,22.79,4689500,01/12/2020,
01/2020,IFF,127.55,881200,02/01/2020,
02/2020,IFF,135.84,1096500,03/02/2020,
03/2020,IFF,122.56,1295500,02/03/2020,
04/2020,IFF,100.73,1363600,01/04/2020,
05/2020,IFF,126.63,568800,01/05/2020,
06/2020,IFF,131.02,801400,01/06/2020,
07/2020,IFF,124.17,819400,01/07/2020,
08/2020,IFF,124.54,1060100,03/08/2020,
09/2020,IFF,124.74,930500,01/09/2020,
10/2020,IFF,120.09,1350800,01/10/2020,
11/2020,IFF,105.07,1235100,02/11/2020,
12/2020,IFF,111.62,1375800,01/12/2020,
01/2020,INTU,266.16,1124500,02/01/2020,
02/2020,INTU,282.8,1042000,03/02/2020,
03/2020,INTU,281.18,2520500,02/03/2020,
04/2020,INTU,218.12,1646700,01/04/2020,
05/2020,INTU,261.13,1193600,01/05/2020,
06/2020,INTU,289.95,1283800,01/06/2020,
07/2020,INTU,302.58,1653400,01/07/2020,
08/2020,INTU,311.7,1248300,03/08/2020,
09/2020,INTU,347.18,1074500,01/09/2020,
10/2020,INTU,332.34,1091400,01/10/2020,
11/2020,INTU,316.42,1109900,02/11/2020,
12/2020,INTU,356.82,1088900,01/12/2020,
01/2020,ISRG,199.09,1623000,02/01/2020,
02/2020,ISRG,188.54,2771700,03/02/2020,
03/2020,ISRG,186.36,2842500,02/03/2020,
04/2020,ISRG,152.75,4517400,01/04/2020,
05/2020,ISRG,166.29,2041500,01/05/2020,
06/2020,ISRG,191.53,1434900,01/06/2020,
07/2020,ISRG,191.85,1394100,01/07/2020,
08/2020,ISRG,229.65,1468500,03/08/2020,
09/2020,ISRG,247.19,1563900,01/09/2020,
10/2020,ISRG,236.84,1243800,01/10/2020,
11/2020,ISRG,225.33,1865400,02/11/2020,
12/2020,ISRG,244.55,1557000,01/12/2020,
01/2020,IVZ,17.99,5218800,02/01/2020,
02/2020,IVZ,17.28,4857000,03/02/2020,
03/2020,IVZ,14.78,9526400,02/03/2020,
04/2020,IVZ,8.01,6953000,01/04/2020,
05/2020,IVZ,7.99,8259800,01/05/2020,
06/2020,IVZ,8.22,6375200,01/06/2020,
07/2020,IVZ,10.26,5045900,01/07/2020,
08/2020,IVZ,10,4145300,03/08/2020,
09/2020,IVZ,10.18,5141100,01/09/2020,
10/2020,IVZ,11.25,5759200,01/10/2020,
11/2020,IVZ,13.48,4875000,02/11/2020,
12/2020,IVZ,16.46,4738800,01/12/2020,
01/2020,IPGP,146.48,487500,02/01/2020,
02/2020,IPGP,132.81,386900,03/02/2020,
03/2020,IPGP,130.35,628900,02/03/2020,
04/2020,IPGP,105.8,546000,01/04/2020,
05/2020,IPGP,119.37,531000,01/05/2020,
06/2020,IPGP,159.81,468200,01/06/2020,
07/2020,IPGP,155.78,200500,01/07/2020,
08/2020,IPGP,180.01,497900,03/08/2020,
09/2020,IPGP,160.82,245000,01/09/2020,
10/2020,IPGP,173,204700,01/10/2020,
11/2020,IPGP,190.65,231100,02/11/2020,
12/2020,IPGP,207.88,278700,01/12/2020,
01/2020,IQV,156.41,1925900,02/01/2020,
02/2020,IQV,155.25,1786100,03/02/2020,
03/2020,IQV,147.08,2504900,02/03/2020,
04/2020,IQV,100.04,2084300,01/04/2020,
05/2020,IQV,136.52,1204800,01/05/2020,
06/2020,IQV,149.41,884800,01/06/2020,
07/2020,IQV,141.53,1426800,01/07/2020,
08/2020,IQV,161.18,743800,03/08/2020,
09/2020,IQV,165.13,959200,01/09/2020,
10/2020,IQV,158.33,799000,01/10/2020,
11/2020,IQV,155.13,787900,02/11/2020,
12/2020,IQV,171.23,1635700,01/12/2020,
01/2020,IRM,30.41,8480500,02/01/2020,
02/2020,IRM,31.85,2083900,03/02/2020,
03/2020,IRM,31.7,6296600,02/03/2020,
04/2020,IRM,22.22,3595800,01/04/2020,
05/2020,IRM,23.6,2275200,01/05/2020,
06/2020,IRM,26.41,3357300,01/06/2020,
07/2020,IRM,26.25,3250800,01/07/2020,
08/2020,IRM,28.05,2108600,03/08/2020,
09/2020,IRM,29.94,1711100,01/09/2020,
10/2020,IRM,27.01,2164600,01/10/2020,
11/2020,IRM,26.52,2963300,02/11/2020,
12/2020,IRM,27.24,3317800,01/12/2020,
01/2020,JKHY,145.89,446400,02/01/2020,
02/2020,JKHY,151.98,397000,03/02/2020,
03/2020,JKHY,158.73,826500,02/03/2020,
04/2020,JKHY,147.08,624600,01/04/2020,
05/2020,JKHY,158.5,450900,01/05/2020,
06/2020,JKHY,180.72,544700,01/06/2020,
07/2020,JKHY,183.83,388400,01/07/2020,
08/2020,JKHY,182,545400,03/08/2020,
09/2020,JKHY,164.36,535900,01/09/2020,
10/2020,JKHY,163.54,466600,01/10/2020,
11/2020,JKHY,151.77,500600,02/11/2020,
12/2020,JKHY,161.34,766000,01/12/2020,
01/2020,J,90.27,1186000,02/01/2020,
02/2020,J,93.04,1436900,03/02/2020,
03/2020,J,96.89,1303300,02/03/2020,
04/2020,J,79.22,1248900,01/04/2020,
05/2020,J,80.78,809400,01/05/2020,
06/2020,J,85.09,727400,01/06/2020,
07/2020,J,83.9,1076900,01/07/2020,
08/2020,J,90.5,1290800,03/08/2020,
09/2020,J,91.44,650800,01/09/2020,
10/2020,J,91.45,657200,01/10/2020,
11/2020,J,99.12,822000,02/11/2020,
12/2020,J,108.73,789800,01/12/2020,
01/2020,JBHT,117.52,623100,02/01/2020,
02/2020,JBHT,110.44,735700,03/02/2020,
03/2020,JBHT,96.56,816700,02/03/2020,
04/2020,JBHT,90.5,809200,01/04/2020,
05/2020,JBHT,100.87,749400,01/05/2020,
06/2020,JBHT,115.56,946800,01/06/2020,
07/2020,JBHT,117.65,604900,01/07/2020,
08/2020,JBHT,130.62,847300,03/08/2020,
09/2020,JBHT,140.97,695200,01/09/2020,
10/2020,JBHT,125.21,675100,01/10/2020,
11/2020,JBHT,122.43,934600,02/11/2020,
12/2020,JBHT,135.66,644300,01/12/2020,
01/2020,SJM,102.14,713100,02/01/2020,
02/2020,SJM,104.17,560600,03/02/2020,
03/2020,SJM,106.74,1046400,02/03/2020,
04/2020,SJM,109.6,1592000,01/04/2020,
05/2020,SJM,115.51,1058500,01/05/2020,
06/2020,SJM,115.32,1192900,01/06/2020,
07/2020,SJM,105.22,732300,01/07/2020,
08/2020,SJM,110.97,578100,03/08/2020,
09/2020,SJM,117.96,694400,01/09/2020,
10/2020,SJM,116,710500,01/10/2020,
11/2020,SJM,116.66,1196000,02/11/2020,
12/2020,SJM,116.92,800300,01/12/2020,
01/2020,JNJ,145.97,5777000,02/01/2020,
02/2020,JNJ,150.17,5765200,03/02/2020,
03/2020,JNJ,140.02,11508200,02/03/2020,
04/2020,JNJ,128.81,12606100,01/04/2020,
05/2020,JNJ,148.29,7309000,01/05/2020,
06/2020,JNJ,147.19,6141800,01/06/2020,
07/2020,JNJ,140.38,6174800,01/07/2020,
08/2020,JNJ,147.35,4078700,03/08/2020,
09/2020,JNJ,151.52,6307700,01/09/2020,
10/2020,JNJ,147.32,6457800,01/10/2020,
11/2020,JNJ,138.69,7088000,02/11/2020,
12/2020,JNJ,147.45,9738200,01/12/2020,
01/2020,JCI,41.4,4201500,02/01/2020,
02/2020,JCI,39.29,4574500,03/02/2020,
03/2020,JCI,38.07,8790700,02/03/2020,
04/2020,JCI,25.16,7616600,01/04/2020,
05/2020,JCI,27.86,4747900,01/05/2020,
06/2020,JCI,31.77,3187400,01/06/2020,
07/2020,JCI,33.89,4954300,01/07/2020,
08/2020,JCI,38.92,8042800,03/08/2020,
09/2020,JCI,41.18,3580700,01/09/2020,
10/2020,JCI,40.68,5196700,01/10/2020,
11/2020,JCI,43.94,5877100,02/11/2020,
12/2020,JCI,46.27,4760500,01/12/2020,
01/2020,JPM,141.09,10803700,02/01/2020,
02/2020,JPM,133.37,10021100,03/02/2020,
03/2020,JPM,121.52,27355400,02/03/2020,
04/2020,JPM,84.36,28029600,01/04/2020,
05/2020,JPM,93.25,18547700,01/05/2020,
06/2020,JPM,98.6,15176800,01/06/2020,
07/2020,JPM,93.26,18755700,01/07/2020,
08/2020,JPM,96.1,12962800,03/08/2020,
09/2020,JPM,100.14,11595600,01/09/2020,
10/2020,JPM,96.97,15778700,01/10/2020,
11/2020,JPM,100.25,15011600,02/11/2020,
12/2020,JPM,119.74,12668900,01/12/2020,
01/2020,JNPR,24.71,2876000,02/01/2020,
02/2020,JNPR,23.15,5588200,03/02/2020,
03/2020,JNPR,21.88,5470800,02/03/2020,
04/2020,JNPR,19.22,3723300,01/04/2020,
05/2020,JNPR,21.82,6458500,01/05/2020,
06/2020,JNPR,24.28,2137800,01/06/2020,
07/2020,JNPR,22.55,2707900,01/07/2020,
08/2020,JNPR,25.3,3008000,03/08/2020,
09/2020,JNPR,24.57,3246600,01/09/2020,
10/2020,JNPR,21.35,2612600,01/10/2020,
11/2020,JNPR,19.67,4566500,02/11/2020,
12/2020,JNPR,21.89,4551400,01/12/2020,
01/2020,K,67.64,2699500,02/01/2020,
02/2020,K,68.84,1872900,03/02/2020,
03/2020,K,63.14,2584200,02/03/2020,
04/2020,K,61.09,2476700,01/04/2020,
05/2020,K,64.86,1951400,01/05/2020,
06/2020,K,66.11,1767800,01/06/2020,
07/2020,K,65.93,1777000,01/07/2020,
08/2020,K,69.35,1790100,03/08/2020,
09/2020,K,69.24,1716000,01/09/2020,
10/2020,K,64.38,1691200,01/10/2020,
11/2020,K,63.94,1931500,02/11/2020,
12/2020,K,63.68,2751100,01/12/2020,
01/2020,KEY,20.26,11104200,02/01/2020,
02/2020,KEY,18.98,9474400,03/02/2020,
03/2020,KEY,16.97,13350600,02/03/2020,
04/2020,KEY,9.45,14533700,01/04/2020,
05/2020,KEY,11.07,7417700,01/05/2020,
06/2020,KEY,11.85,8024500,01/06/2020,
07/2020,KEY,11.69,12865100,01/07/2020,
08/2020,KEY,12.03,5826400,03/08/2020,
09/2020,KEY,12.53,10700800,01/09/2020,
10/2020,KEY,11.92,7231200,01/10/2020,
11/2020,KEY,13.43,9870500,02/11/2020,
12/2020,KEY,15.84,9903300,01/12/2020,
01/2020,KEYS,104.19,1231200,02/01/2020,
02/2020,KEYS,93.21,1976400,03/02/2020,
03/2020,KEYS,97.42,2516500,02/03/2020,
04/2020,KEYS,80.89,1279500,01/04/2020,
05/2020,KEYS,93.84,800800,01/05/2020,
06/2020,KEYS,106.93,2728500,01/06/2020,
07/2020,KEYS,99.71,1189400,01/07/2020,
08/2020,KEYS,100.77,1108600,03/08/2020,
09/2020,KEYS,99.74,1647000,01/09/2020,
10/2020,KEYS,97.48,1395800,01/10/2020,
11/2020,KEYS,104.74,793400,02/11/2020,
12/2020,KEYS,121.84,1485400,01/12/2020,
01/2020,KMB,135.83,1421300,02/01/2020,
02/2020,KMB,143.78,1240200,03/02/2020,
03/2020,KMB,141.1,3094700,02/03/2020,
04/2020,KMB,125.66,1951000,01/04/2020,
05/2020,KMB,136.78,1454200,01/05/2020,
06/2020,KMB,141.28,846400,01/06/2020,
07/2020,KMB,141.89,954600,01/07/2020,
08/2020,KMB,151.6,1067400,03/08/2020,
09/2020,KMB,154.26,1418800,01/09/2020,
10/2020,KMB,147.63,1181700,01/10/2020,
11/2020,KMB,134.35,1965100,02/11/2020,
12/2020,KMB,141.28,1971300,01/12/2020,
01/2020,KIM,19.6,7470300,02/01/2020,
02/2020,KIM,19.18,5319500,03/02/2020,
03/2020,KIM,17.82,5957100,02/03/2020,
04/2020,KIM,8.3,9015300,01/04/2020,
05/2020,KIM,10.6,7635800,01/05/2020,
06/2020,KIM,11.98,8212500,01/06/2020,
07/2020,KIM,12.91,6099100,01/07/2020,
08/2020,KIM,11.09,3225500,03/08/2020,
09/2020,KIM,12.21,4725500,01/09/2020,
10/2020,KIM,11.61,5379100,01/10/2020,
11/2020,KIM,10.45,5697200,02/11/2020,
12/2020,KIM,14.8,4414200,01/12/2020,
01/2020,KMI,21.04,10373100,02/01/2020,
02/2020,KMI,20.81,13293400,03/02/2020,
03/2020,KMI,20.24,22540300,02/03/2020,
04/2020,KMI,12.73,17770600,01/04/2020,
05/2020,KMI,14.56,16490300,01/05/2020,
06/2020,KMI,15.77,8452000,01/06/2020,
07/2020,KMI,14.91,9407500,01/07/2020,
08/2020,KMI,14.03,11792800,03/08/2020,
09/2020,KMI,13.87,10603100,01/09/2020,
10/2020,KMI,12.24,14358200,01/10/2020,
11/2020,KMI,11.89,13369000,02/11/2020,
12/2020,KMI,14.1,20046100,01/12/2020,
01/2020,KLAC,182.57,1056900,02/01/2020,
02/2020,KLAC,169.93,1181500,03/02/2020,
03/2020,KLAC,158.74,2706400,02/03/2020,
04/2020,KLAC,131.61,1660800,01/04/2020,
05/2020,KLAC,150.27,2692500,01/05/2020,
06/2020,KLAC,175.96,1085400,01/06/2020,
07/2020,KLAC,193.15,1262000,01/07/2020,
08/2020,KLAC,207.65,1804600,03/08/2020,
09/2020,KLAC,207.95,738100,01/09/2020,
10/2020,KLAC,198.98,915200,01/10/2020,
11/2020,KLAC,202.23,817900,02/11/2020,
12/2020,KLAC,256.66,903500,01/12/2020,
01/2020,KHC,31.61,6008700,02/01/2020,
02/2020,KHC,29.15,6305700,03/02/2020,
03/2020,KHC,26.07,14470800,02/03/2020,
04/2020,KHC,23.68,6098600,01/04/2020,
05/2020,KHC,29.38,6200700,01/05/2020,
06/2020,KHC,30.42,5396200,01/06/2020,
07/2020,KHC,31.67,4482300,01/07/2020,
08/2020,KHC,34.79,6207300,03/08/2020,
09/2020,KHC,34.14,6023000,01/09/2020,
10/2020,KHC,30.37,6060100,01/10/2020,
11/2020,KHC,31.67,7165100,02/11/2020,
12/2020,KHC,33.14,4623900,01/12/2020,
01/2020,KR,28.66,6224900,02/01/2020,
02/2020,KR,26.98,5321700,03/02/2020,
03/2020,KR,29.68,11950800,02/03/2020,
04/2020,KR,30.5,17162600,01/04/2020,
05/2020,KR,31.96,7737000,01/05/2020,
06/2020,KR,32.49,6933400,01/06/2020,
07/2020,KR,33.57,9122100,01/07/2020,
08/2020,KR,35.1,5694800,03/08/2020,
09/2020,KR,35.4,8454100,01/09/2020,
10/2020,KR,34.02,8658300,01/10/2020,
11/2020,KR,32.06,7478500,02/11/2020,
12/2020,KR,33.01,10814800,01/12/2020,
01/2020,LHX,203.31,1214700,02/01/2020,
02/2020,LHX,220.89,1243900,03/02/2020,
03/2020,LHX,202.05,2246600,02/03/2020,
04/2020,LHX,177.17,1498700,01/04/2020,
05/2020,LHX,189.46,867900,01/05/2020,
06/2020,LHX,196.12,1459600,01/06/2020,
07/2020,LHX,170.49,1677700,01/07/2020,
08/2020,LHX,167.88,1982100,03/08/2020,
09/2020,LHX,177.72,1390000,01/09/2020,
10/2020,LHX,172.69,1669900,01/10/2020,
11/2020,LHX,170.4,1867500,02/11/2020,
12/2020,LHX,191.84,1099500,01/12/2020,
01/2020,LH,167.48,814900,02/01/2020,
02/2020,LH,178.58,681100,03/02/2020,
03/2020,LH,187.96,1390800,02/03/2020,
04/2020,LH,116.17,1361500,01/04/2020,
05/2020,LH,159.03,1479100,01/05/2020,
06/2020,LH,177.02,527000,01/06/2020,
07/2020,LH,167.03,749500,01/07/2020,
08/2020,LH,196.02,523400,03/08/2020,
09/2020,LH,174.11,838200,01/09/2020,
10/2020,LH,186.91,465000,01/10/2020,
11/2020,LH,207.23,693500,02/11/2020,
12/2020,LH,201.46,412000,01/12/2020,
01/2020,LRCX,297.89,1506400,02/01/2020,
02/2020,LRCX,308.44,1945400,03/02/2020,
03/2020,LRCX,300.33,2347300,02/03/2020,
04/2020,LRCX,223.33,2465500,01/04/2020,
05/2020,LRCX,235.02,5715100,01/05/2020,
06/2020,LRCX,270.97,1378500,01/06/2020,
07/2020,LRCX,317.48,1527100,01/07/2020,
08/2020,LRCX,381.41,1517800,03/08/2020,
09/2020,LRCX,340.56,2087300,01/09/2020,
10/2020,LRCX,339.13,1693500,01/10/2020,
11/2020,LRCX,350.95,1342800,02/11/2020,
12/2020,LRCX,467.65,1401900,01/12/2020,
01/2020,LW,84.09,1593400,02/01/2020,
02/2020,LW,91.75,1438200,03/02/2020,
03/2020,LW,86.65,2420900,02/03/2020,
04/2020,LW,51,3141100,01/04/2020,
05/2020,LW,58.35,884100,01/05/2020,
06/2020,LW,61.59,2174800,01/06/2020,
07/2020,LW,63.42,784300,01/07/2020,
08/2020,LW,60.13,1057000,03/08/2020,
09/2020,LW,61.33,872600,01/09/2020,
10/2020,LW,66.67,819200,01/10/2020,
11/2020,LW,65.67,1062800,02/11/2020,
12/2020,LW,72.75,1064400,01/12/2020,
01/2020,LVS,70.8,5299600,02/01/2020,
02/2020,LVS,66.56,6054900,03/02/2020,
03/2020,LVS,58.26,6246600,02/03/2020,
04/2020,LVS,40.3,7348900,01/04/2020,
05/2020,LVS,45.61,5476300,01/05/2020,
06/2020,LVS,49.03,6797000,01/06/2020,
07/2020,LVS,45.04,3948800,01/07/2020,
08/2020,LVS,44,4364200,03/08/2020,
09/2020,LVS,49.65,7728000,01/09/2020,
10/2020,LVS,46.22,3379800,01/10/2020,
11/2020,LVS,49.17,5287000,02/11/2020,
12/2020,LVS,56.62,3580100,01/12/2020,
